lyrics,genre
"

Verse 1
I took a drive down memory lane,
Just to find the place where we first met,
Where I found a love like I had never felt,
A love I knew I'd never forget.

Chorus
Darlin' you're still new to me,
The longer that I hold you,
The more I believe,
That our first night together,
Well it's gonna last forever,
If only in our memories,
You know, time won't be stealin',
That old fir stime feelin',
You'll always be new to me.

Verse 2
We'd go two-steppin' to the honky tonk,
With a tall cold beer in our hands,
We'd twirl around the floor,
Dancin' our blues away.

Chorus 2
Darlin' you're still new to me,
The longer that I hold you,
The more I believe,
That our first night together,
Well it's gonna last forever,
If only in our memories,
You know, time won't be stealin',
That old first time feeling,
You'll always be new to me.

Verse 3
And if life gets rough,
And we got troubles,
We can just go back in time,
To the place that's so divine.

Chorus 3
Darlin' you're still new to me,
The longer that I hold you,
The more I believe,
That our first night together,
Well it's gonna last forever,
If only in our memories,
You know, time won't be stealin',
That old first time feeling,
You'll always be new to me.",country
" it s seen a lot of tan legs got a kick ass radio heard alot of singing along with some country songs and rock and roll got a 38 bullet hole courtesy of kate tillman s dad alot of scotch tape marks from holding timeless photographs he said if i don t come back you can have this ford just tape a picture of me on the dashboard 

He drove away in a cloud of dust as I waved goodbye
I watched as his truck disappeared on that summer night
I knew that if he didn't make it back his old truck was mine 
And I just had to keep the dashboard in its time

It's seen a lot of pickups and flags, of honor and pride
Heard a lot of stories, of laughter and tears in the night
And I'd see the bullet hole from Kate Tillman's dad 
It's been witness to a lot of memories that I'm glad I had 

Chorus:
And I'll never forget the dashboard of his old ford
With the stories it told, it's a memory I'll always hold
For his sacrifice I'll keep it safe and sound
With his picture on the dashboard, that truck won't let me down

I pulled it out of the garage and the smell brought him back
The wear and tear of a veteran truck, in my heart it did attack
Still got a kick ass radio and a dive bar view
I thought of my brother and all the days we had, and what he went through

Chorus:
And I'll never forget the dashboard of his old ford
With the stories it told, it's a memory I'll always hold
For his sacrifice I'll keep it safe and sound
With his picture on the dashboard, that truck won't let me down

When I'm out on the open road with that truck, it takes me back
To the times when we'd laugh and joke, never worry about attack
As I cruise down that highway, the stories still live on
On the dashboard of his old ford, I think of him and I'm gone 

Chorus:
And I'll never forget the dashboard of his old ford
With the stories it told, it's a memory I'll always hold
For his sacrifice I'll keep it safe and sound
With his picture on the dashboard, that truck won't let me down",country
"

Verse 1
The snow is fallin' and the lights are bright, 
It's Christmastime in the honky tonk tonight, 
All the memories come alive in me, 
But the only thing I know for sure is I'm gonna break free.

Chorus
It's gonna be a honky tonk Christmas, 
It's a time for me to make it through, 
I'm gonna drink away this broken heart, 
Gonna be over you by New Year's Eve.

Verse 2
I'm gonna get up on that dance floor, 
Let the music keep me warm for sure, 
I'm gonna shut out all my troubles, 
Like it's a gift I can unwrap, it's gonna be my blues.

Chorus
It's gonna be a honky tonk Christmas, 
It's a time for me to make it through, 
I'm gonna drink away this broken heart, 
Gonna be over you by New Year's Eve.

Bridge
I'm gonna forget the things you said, 
And the way you hurt me to my core, 
I'm gonna make it through this night, 
Gonna take it one drink at a time, 'till I'm alright.

Chorus
It's gonna be a honky tonk Christmas, 
It's a time for me to make it through, 
I'm gonna drink away this broken heart, 
Gonna be over you by New Year's Eve, 
Yeah, I'm gonna be over you by New Year's Eve.",country
" aint nothing i can do she walks on by her heart is all for me it just aint true its tearing me up inside but all i can do is watch her walk on by watch her walk on by chorus

Verse 1
She's standing in the country night,
In the lights of the distant fair,
The emotion ringing in her eyes so clear,
It's more than I can bear.
Torn between what I'm feeling and what I should do,
Cause I'm stuck in a world that's so right,
And I can't keep it inside, these thoughts of loving her that won't subside.

Chorus
Walk on by, my sweetheart,
You don't understand what's in my mind,
I'll keep on searching,
But I'll never reach your hand.
You'd run away too if you knew what I was thinking,
So keep on walking on little girl,
Cause it's only you that's missing.
Oh my lord, she walks on by,
She wonders what is wrong with me,
And I left a world in her little hands,
But it's not her fault for the way that she fell.

Verse 2
The pain that I see in her eyes,
She's lost out on love again,
I try to catch her but I can't compete,
In this game I just can't win.
And I'm standing in the shadows as I watch her go,
But I know that I'd talk to her if only I could show,
That my love's been here all along,
But it's just not that strong.

Chorus
Walk on by, my sweetheart,
You don't understand what's in my mind,
I'll keep on searching,
But I'll never reach your hand.
You'd run away too if you knew what I was thinking,
So keep on walking on little girl,
Cause it's only you that's missing.
Oh my lord, she walks on by,
She wonders what is wrong with me,
And I left a world in her little hands,
But it's not her fault for the way that she fell.

Bridge
I can't keep watching her go,
Just left in the dust she's walking by,
My heart can't take it, it's killing me so,
I just have to let her go.

Chorus
Walk on by, my sweetheart,
You don't understand what's in my mind,
I'll keep on searching,
But I'll never reach your hand.
You'd run away too if you knew what I was thinking,
So keep on walking on little girl,
Cause it's only you that's missing.
Oh my lord, she walks on by,
She wonders what is wrong with me,
And I left a world in her little hands,
But it's not her fault for the way that she fell.",country
"

Verse 1
I'm reflecting on my past mistakes
The times I've drowned in sorrow and heartache
Unable to cope, I was losing control
But I knew I had to find my way back home

Chorus
So, I've done the time warp and drank my blues away
Fighting the darkness that's come my way
I've carried my weight and I'm so proud of me
I'm lifting my chin to the future, can't you see

Verse 2
I'm tired of being dragged down by the weight of the world
I'm done being held hostage by my pain and hurt
I'm done feeling lost and living in fear
I'm learning to let go, push away these tears

Chorus
So, I've done the time warp and drank my blues away
Fighting the darkness that's come my way
I've carried my weight and I'm so proud of me
I'm lifting my chin to the future, can't you see

Bridge
I'm stepping out of this prison I've been in
The doubts and the worries won't be holding me in
The strength I have found, I'm gonna keep it alive
Let this be the start of a brand-new life

Chorus
So, I've done the time warp and drank my blues away
Fighting the darkness that's come my way
I've carried my weight and I'm so proud of me
I'm lifting my chin to the future, can't you see",country
 there s a light way in the sky and it s shining on you bright it brings you joy and not the night and it s here to stay when the sun sets and you feel like you ve flown away take a few of these the sweeter memories don't forget them please the sweeter memories set your mind at peace the truest remedies are the sweeter memories,country
"

Verse 1:
My world was so good until it all went wrong,
And the girl of my dreams was just a distant song.
You asked me how I could be feeling so low, 
But you'd feel the same if your heart had been broken in two.

Chorus 1:
So play me a Hank song to ease my pain, 
It helps to know that someone felt the same.
Alone and forsaken, brother what can I say?
I feel like a Hank song since she went away.

Verse 2:
Ol' KG he's been my buddy since school days, 
I was too broke for Jack, so we'd just get stoned and raise hell. 
You can't resolve your wrongs just getting high, 
Sometimes you just need to sit and pine to a Hank Sr. song.

Chorus 2:
So play me a Hank song to ease my pain, 
It helps to know that someone felt the same.
Alone and forsaken, brother what can I say?
I feel like a Hank song since she went away.

Bridge:
I hope that she's happy and I hope she's free, 
And that she finds a man to treat her like a queen.
But when she needs him around and wakes up to find, 
That he's gone, and she's run out of time.

Chorus 3:
I hope she needs her a Hank song to ease her pain,
It'll help to know someone felt the same.
Alone and forsaken, honey what can I say?
I hope you feel like a Hank song one of these days.",country
"

Verse 1
Livin' in the desert, skies of steel blue
I'm ridin' with a mustang, and wearin' these two 
My Stetson shadows my eyes, but I'm not afraid
To show the world that underneath I just craved a different way

Chorus 
Out here, life's a wild ride and the fate of man hangs by a thread
The lawmen chased me to the edge, but of mercy they had to be fed
Then one day I heard the news, the legend of pancho had died
And the federales said they could have had me, but out of kindness I had to hide

Verse 2
Day after day, desperados took their toll
And their days of doin' wrong, they just had to go
My wanderin' soul could never be captured no how
For I heard the whispers, that death only comes around now

Chorus 
Out here, life's a wild ride and the fate of man hangs by a thread
The lawmen chased me to the edge, but of mercy they had to be fed
Then one day I heard the news, the legend of pancho had died
And the federales said they could have had me, but out of kindness I had to hide

Bridge
Lefty's livin' in a cheap motel, can't sing the blues all night
The dust that pancho bit down south, ended up in Lefty's mouth
The desert's quiet and Cleveland's cold, the story ends they say
But I know deep down, pancho needs our prayers, so save some tonight for him to pray

Chorus 
Out here, life's a wild ride and the fate of man hangs by a thread
The lawmen chased me to the edge, but of mercy they had to be fed
Then one day I heard the news, the legend of pancho had died
And the federales said they could have had me, but out of kindness I had to hide",country
"

Verse 1 
Down in the country, the sun shines bright
The grass is green, and the sky's so high
The kids are singing and the bees are buzzing
The birds are chirping and the cows are mooing
We're here together, toasting sweet tea
Gonna take a break from our troubles, set 'em free

Chorus 
So get up, get up, there's dancing to be done
It's the time of our life, the party's just begun
Everybody's gonna have a good time
Get up, get up, let's celebrate our love
For one another all day, all night
Yeah, it's a beautiful life

Verse 2 
Sitting around the fire, enjoying the peace
The stars light up the sky and the moonlight's so sweet
Stories being told, laughter around the camp
These are the moments, the memories will last
The sounds of nature make us feel alive
We raise our glass, cheers to country life

Chorus 
So get up, get up, there's dancing to be done
It's the time of our life, the party's just begun
Everybody's gonna have a good time
Get up, get up, let's celebrate our love
For one another all day, all night
Yeah, it's a beautiful life

Break 
These are the days, these are the moments that really count
So get a little closer, sing a little louder

Chorus 
So get up, get up, there's dancing to be done
It's the time of our life, the party's just begun
Everybody's gonna have a good time
Get up, get up, let's celebrate our love
For one another all day, all night
Yeah, it's a beautiful life
Yeah, it's a beautiful life",country
"

Verse 1
Oh I’m working hard tryin' to make a livin'
Do whatever it takes to survive
Risk it all just to have some peace in my heart
Wishin' that your love I could buy

Chorus
When I get my rewards, I’ll bring them to you
I’ll ask for your love, and swear mine is true
Will you give me a chance and see me anew?
How can I win your heart when I get my rewards?

Verse 2
Oh I know that there’s nothin' I can do
To take away the pain and the disquiet in you
But I’d give it all to be the one you need
Tryin' my best to get it through

Chorus
When I get my rewards, I’ll bring them to you
I’ll ask for your love, and swear mine is true
Will you give me a chance and see me anew?
How can I win your heart when I get my rewards?

Bridge
Your body so warm, your eyes so divine
My hands tingle just thinkin' what life could be like
If you give me a try and take me as I am
We could both have the life we have dreamed of

Chorus
When I get my rewards, I’ll bring them to you
I’ll ask for your love, and swear mine is true
Will you give me a chance and see me anew?
How can I win your heart when I get my rewards?",country
" home

Verse 1
I got the radio on blast, a can of beer in my hand
Ain't nothin' better to me than the feel of the wind on my stand
Dirt roads of my hometown, singing to me right now
Got my windows rolled down, living out my wildest dreams somehow 

Chorus
It's in my blood and my bones, I'm home
It's where I come from, and where I'll always roam
Though times can be hard and I sometimes miss
I've never felt prouder of my country than this

Verse 2
Though I've seen other places, nothing feels quite the same
There's a comfort in knowing I got roots where I came
And so I keep movin' on, chasing my dreams 'till I'm done
The sound of the night and the life I have found, I'm never alone

Chorus
It's in my blood and my bones, I'm home
It's where I come from, and where I'll always roam
Though times can be hard and I sometimes miss
I've never felt prouder of my country than this

Bridge
And the stars light up the sky, the winds keep howlin' on
Oh, there was never any place else I wanted to belong

Chorus
It's in my blood and my bones, I'm home
It's where I come from, and where I'll always roam
Though times can be hard and I sometimes miss
I've never felt prouder of my country than this",country
"


Verse 1

I'm ridin' down an old dirt road, the dust behind the wheel
With the wind in my hair and a heart so pure of steel
The sun sets in the west and the sky's getting dark
I'm burnin' rubber on this yellow line, I'm ready to make my mark

Chorus

We're gonna set the night on fire, burnin' up the night sky
Gonna jump in my truck and ride, right into the sunrise
With the windows down, music loud and the stars shinin' bright
The night's hittin' our hearts like the barrel of a divine fight

Verse 2

We're gonna fly through the night, the wind in our hair
That old country song blastin' on the stereo so loud we can't hear
The smell of the night air is an aroma so sweet
We're gonna ride this river, our journey ain't done 'til the sun peaks

Chorus

We're gonna set the night on fire, burnin' up the night sky
Gonna jump in my truck and ride, right into the sunrise
With the windows down, music loud and the stars shinin' bright
The night's hittin' our hearts like the barrel of a divine fight

Bridge

We don't care what the world might say, tonight's our night
Our flames will burn on and on, so bright and so right
We'll keep driving into the night, and don't we dare hit the brakes
This adventure never stops, and no one can take it away

Chorus

We're gonna set the night on fire, burnin' up the night sky
Gonna jump in my truck and ride, right into the sunrise
With the windows down, music loud and the stars shinin' bright
The night's hittin' our hearts like the barrel of a divine fight

Outro

We're gonna set the night on fire, burning up the night sky
Gonna jump in my truck and ride, right into the sunrise
This adventure never stops, and no one can take it away",country
"

Verse One
I'm from the south, born and bred in a small country town
Traditions still alive, just like my Daddy'll stay around
My momma always taught me never to forget my roots
Been raised to believe, that Jesus always looks out for the truth

Chorus
Verse Two
Grew up like a wildflower, never knew what would come my way
Been lucky enough to find a love that will never fade away
Living life in the country, can't help but feel the pride
From the hills of Tennessee, to the Delta Mississippi side

Chorus
So raise your glass, this song's for you and me
Living in the country, just a part of our destiny
We thank the Lord for all the blessings that come our way
Living in the country, it's the only way

Verse Three
Make memories like honey, and take each day as it comes
Be sure to take the time, to stop and smell the blossoms
Live life with no regrets, just a simple southern plan
Be true to yourself and you'll always be a workin' man

Chorus
So raise your glass, this song's for you and me
Living in the country, just a part of our destiny
We thank the Lord for all the blessings that come our way
Living in the country, it's the only way",country
"

Verse 1
Saturday night, wearing my best jeans and boots
My heart was jumpin' as I stepped onto the dance floor
Eyes met yours, I couldn't take my gaze away
The DJ played our song, as we danced all night away

Chorus
I remember the way love felt in freshman year
We were young and wild hanging out late at night
At all those college bars, with cheap Natty Light
Just like one of the boys, ya stuck right by my side
At every football game, there with a smile, two in the crowd, screaming 'Go Dawgs Go'
I remember the way love felt in freshman year

Verse 2
We had a magical connection, I could never deny
Everywhere I went, you were always by my side
Holding hands and kissing in the moonlight
Making plans for the future, still feeling so alive

Chorus
I remember the way love felt in freshman year
We were young and wild hanging out late at night
At all those college bars, with cheap Natty Light
Just like one of the boys, ya stuck right by my side
At every football game, there with a smile, two in the crowd, screaming 'Go Dawgs Go'
I remember the way love felt in freshman year

Bridge
The future was uncertain, but together we made it through
The memories of being young and in love never faded
We took a chance, and decided to follow our hearts
And now here we stand, still together, still holding on

Chorus
I remember the way love felt in freshman year
We were young and wild hanging out late at night
At all those college bars, with cheap Natty Light
Just like one of the boys, ya stuck right by my side
At every football game, there with a smile, two in the crowd, screaming 'Go Dawgs Go'
I remember the way love felt in freshman year",country
"

Verse 1
My boots packed with grit and mud, my heart full of wanderlust
Headed out of my hometown, I was running away again
Carrying along my guitars and my dreams for something more
My parents, they tried to stop me, but I couldn't be deterred

Chorus
No one could steer me right, but Mama tried
Mama tried, Mama tried, to raise me better
But her pleading I denied, that leaves only me to blame
Cause Mama tried

Verse 2
Growing up in a small town, I always heard the stories
Of the courage and adventure found along a distant highway
My heart knew where I belonged and I just had to go
So I left behind my family and the life I used to know

Chorus
No one could steer me right, but Mama tried
Mama tried, Mama tried, to raise me better
But her pleading I denied, that leaves only me to blame
Cause Mama tried

Verse 3
Weathered highways and worn-down roads, I was always running away
Learning hard lessons along the way, but somehow I made it through
Years have passed, I now understand what Mama was trying to do
She did her best, and I'm still here, and I'll always be thankful for her truth

Chorus
No one could steer me right, but Mama tried
Mama tried, Mama tried, to raise me better
But her pleading I denied, that leaves only me to blame
Cause Mama tried",country
"

Verse 1
We never planned to make it to the rodeo,
Letting fate control our story as we go,
That fateful night we danced beneath the stars,
Feeling something deep in our hearts.

Chorus
She had the beauty of an angel,
Making my soul come alive,
In that moment our love was born,
That night I will never forget,
For I'm one lucky man,
To have the chance to spend one night with you.

Verse 2
We rode off across the desert side by side,
Wild horses galloping in the morning light,
The sun on our faces, no one else around,
We had a love we could never drown.

Chorus
She had the beauty of an angel,
Making my soul come alive,
In that moment our love was born,
That night I will never forget,
For I'm one lucky man,
To have the chance to spend one night with you.

Bridge
Every night when I close my eyes,
That moment flashes in my mind,
I will never forget,
That amazing night with you.

Chorus
She had the beauty of an angel,
Making my soul come alive,
In that moment our love was born,
That night I will never forget,
For I'm one lucky man,
To have the chance to spend one night with you.",country
" 

Verse 1
I'm a good ol' boy livin' in the country
Raised off of cornbread and fried bologna
So many miles between us, but that ain't gonna stop me 
I'm hopin' and prayin' for you to come back home

Chorus
I'm still waitin' for you to say you love me 
And make me feel it, won't you be my sweetheart?
Don't say you need me if you really don't mean it 
Because baby I ain't nobody's fool

Verse 2
Every night I sit here by my lonesome 
Staring at the phone hopin' it will ring
It seems like you're always so far away 
But if you give me another chance I'll never stray

Chorus
I'm still waitin' for you to say you love me 
And make me feel it, won't you be my sweetheart?
Don't say you need me if you really don't mean it 
Because baby I ain't nobody's fool

Bridge
I'm still hangin' on, tryin' to understand 
But I just can't seem to find the answers
So I'm gonna wait and hope one day you'll make it through
And I'll be here, waitin', when you do

Chorus
I'm still waitin' for you to say you love me 
And make me feel it, won't you be my sweetheart?
Don't say you need me if you really don't mean it 
Because baby I ain't nobody's fool",country
" its like a nightmare that i just can t shake its like my heart has just been laid to waste to know that you re no longer here with me and it feels like you ve taken away the light i can t believe that you ve stopped loving me

Verse 1: 
My heart is heavy and so cold, 
Memories of laughter and joy have grown old 
It's hard to believe that you don't care, 
It doesn't make sense, it's just not fair. 

Chorus: 
I can't believe that you've stopped loving me, 
It's too much for me to comprehend, 
How can something so real become just a dream, 
I can't believe that you've stopped loving me. 

Verse 2: 
I've searched for reasons why you left, 
To make sense of the lies and deceit. 
Despite the tears I have wept, 
The good times that we shared will never forget.

Chorus: 
I can't believe that you've stopped loving me, 
It's like a nightmare that I just can't shake, 
It feels like my heart has been laid to waste, 
I can't believe that you've stopped loving me. 

Bridge: 
Tomorrow I'll say, ""Happy birthday darling!"" 
I'll come home and surprise you with a gift, 
My arms are reaching out for you, 
I can't forget you just because you're gone. 

Chorus: 
I can't believe that you've stopped loving me, 
It's too much for me to comprehend 
How can something so real become just a dream, 
I can't believe that you've stopped loving me, 
It's like a nightmare that I just can't shake, 
It feels like my heart has been laid to waste, 
I can't believe that you've stopped loving me.",country
"

Verse 1
He had a pickup truck, a thirty-aught-six
An ice cold beer and a tune to fix
His friends at the fire, light up the night
Momma's cookin up, some of her best bites

Chorus
Sweet summer, yeah I remember that sweet summer
Let me take you back in time
Where the days felt so slow and you never felt low
The summertime was fine

Verse 2
The stars in the sky were so bright
The sound of laughter 'til late at night
Canoein' down the river, fishin' in the creek
The endless love we had for each other was unique

Chorus
Sweet summer, yeah I remember that sweet summer
Let me take you back in time
Where the days felt so slow and you never felt low
The summertime was fine

Bridge
Oh, the kind of love and sweet memories we'd make
That sweet summer, running wild and free
Bringin' us together and makin' us better
That sweet summer, we could never forget

Chorus
Sweet summer, yeah I remember that sweet summer
Let me take you back in time
Where the days felt so slow and you never felt low
The summertime was fine",country
"

Verse 1
Well I'm a lonely cowboy on the range,
Traveling all night, just to find a change,
Searching for the one who stole my heart,
She's the one I've been longing for from the start.

Chorus
So I'm heading back home, back home to the west,
Where my true love awaits me, I've got nothing to test,
Back home to the mountains and the badlands,
Where the sun sets warm and the stars shine bright.

Verse 2
Night rides and campfires, trail rides and hay,
Long days under the sun, while the moon's up to stay,
My heart's in my chest and I'm ready to go,
Hoping to find the one I truly know.

Chorus
So I'm heading back home, back home to the west,
Where my true love awaits me, I've got nothing to test,
Back home to the mountains and the badlands,
Where the sun sets warm and the stars shine bright.

Verse 3
Finding my way back home, with my heart in my hands,
The dice have been thrown, a brand new plan,
If I ever find her, I'll kiss her sweet face,
And love her forever in this wild western place.

Chorus
So I'm heading back home, back home to the west,
Where my true love awaits me, I've got nothing to test,
Back home to the mountains and the badlands,
Where the sun sets warm and the stars shine bright.",country
